Filename	Segment	WC	Analytic	Clout	Authentic	Tone	WPS	Sixltr	Dic	function	pronoun	ppron	i	we	you	shehe	they	ipron	article	prep	auxverb	adverb	conj	negate	verb	adj	compare	interrog	number	quant	affect	posemo	negemo	anx	anger	sad	social	family	friend	female	male	cogproc	insight	cause	discrep	tentat	certain	differ	percept	see	hear	feel	bio	body	health	sexual	ingest	drives	affiliation	achieve	power	reward	risk	focuspast	focuspresent	focusfuture	relativ	motion	space	time	work	leisure	home	money	relig	death	informal	swear	netspeak	assent	nonflu	filler	AllPunc	Period	Comma	Colon	SemiC	QMark	Exclam	Dash	Quote	Apostro	Parenth	OtherP
289.txt	1	2048	13.73	24.40	90.19	74.03	682.67	11.33	90.82	58.94	21.63	13.96	10.69	1.51	1.37	0.15	0.24	7.67	4.05	12.06	11.13	8.98	8.69	1.46	22.80	2.88	1.61	1.32	1.81	1.86	4.39	3.47	0.88	0.20	0.24	0.24	5.96	0.29	0.63	0.59	0.34	12.30	1.17	2.59	1.81	3.08	0.98	3.56	2.69	1.90	0.34	0.29	2.54	0.68	0.54	0.00	1.17	6.59	2.44	1.22	1.32	2.00	0.10	3.47	16.94	3.32	15.28	3.12	6.20	6.01	1.07	1.95	0.59	0.15	0.10	0.05	3.37	0.05	1.66	0.88	0.59	0.10	7.52	0.20	0.00	0.34	0.00	0.00	0.00	0.34	0.00	6.64	0.00	0.00
262.txt	1	1458	16.34	38.92	89.31	74.33	1458.00	11.66	92.18	58.57	20.92	13.85	9.26	1.51	2.33	0.34	0.41	7.06	5.28	10.63	11.18	8.02	8.30	1.71	21.40	5.14	2.67	1.37	1.37	2.81	4.80	3.70	1.10	0.07	0.14	0.14	7.34	0.00	0.07	0.07	0.41	12.21	2.88	1.30	1.30	2.81	2.13	2.95	4.12	2.06	0.14	1.65	2.13	1.03	0.48	0.00	0.62	6.58	2.40	0.62	1.51	1.92	0.34	4.46	14.61	2.13	15.02	3.02	5.08	7.20	0.96	1.71	0.27	0.21	0.14	0.14	1.99	0.07	0.07	1.10	0.75	0.00	5.56	0.00	0.00	0.07	0.00	0.00	0.00	0.14	0.00	5.28	0.00	0.07
276.txt	1	2788	14.12	46.99	62.11	95.51	2788.00	9.00	91.89	60.33	22.70	11.05	6.60	1.61	1.76	0.32	0.75	11.66	4.66	11.76	11.44	8.72	8.14	0.97	20.80	5.16	4.30	1.15	1.83	2.91	5.45	5.06	0.36	0.07	0.07	0.14	6.89	0.11	0.22	0.29	0.29	10.87	1.76	1.08	1.29	2.40	1.58	3.41	2.98	2.08	0.29	0.32	1.76	0.32	0.18	0.04	0.54	7.10	2.69	0.75	1.61	2.33	0.07	4.52	13.88	2.76	12.70	2.47	6.60	3.84	0.32	0.72	1.83	1.29	0.61	0.00	3.52	0.04	1.08	1.04	1.51	0.00	5.27	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	4.88	0.00	0.25
29.txt	1	1622	19.84	87.42	71.54	96.03	1622.00	10.36	92.11	58.08	20.22	14.80	5.36	4.50	2.96	1.23	0.74	5.43	5.12	11.16	9.43	8.75	8.94	1.29	21.15	4.69	2.47	1.42	0.99	1.42	6.41	5.61	0.80	0.06	0.25	0.18	14.30	0.25	0.25	1.60	0.37	11.90	2.34	1.66	1.85	1.85	1.60	3.58	4.75	2.90	1.23	0.55	2.22	0.68	0.31	0.00	0.62	10.67	6.17	1.05	2.34	1.60	0.31	2.96	15.97	2.77	16.21	2.96	8.32	5.24	0.74	2.03	0.80	0.06	0.31	0.00	2.16	0.06	0.31	1.29	0.49	0.00	4.75	0.00	0.00	0.00	0.00	0.00	0.00	0.18	0.00	4.56	0.00	0.00
15.txt	1	1367	44.65	81.59	77.49	92.94	1367.00	12.80	88.59	52.45	16.61	10.83	3.80	4.24	2.49	0.22	0.07	5.78	5.56	12.51	9.00	7.24	6.58	1.02	20.70	4.75	2.12	1.61	1.61	2.93	5.93	5.05	0.80	0.07	0.44	0.07	10.10	0.15	1.10	0.22	0.73	11.12	2.05	1.39	1.17	2.93	1.98	2.85	3.22	2.05	0.51	0.66	1.02	0.37	0.00	0.00	0.51	9.73	5.12	0.73	2.12	2.12	0.00	3.66	14.56	2.78	18.22	4.90	8.41	5.34	1.02	1.32	0.66	0.37	0.07	0.00	4.39	0.15	0.44	2.49	1.17	0.07	5.85	0.00	0.15	0.07	0.00	0.00	0.00	0.29	0.00	5.27	0.00	0.07
114.txt	1	3669	10.20	52.94	82.71	77.86	917.25	10.22	92.15	60.64	22.32	14.06	7.44	1.61	3.38	1.04	0.60	8.26	4.63	10.79	12.86	8.26	7.93	2.34	23.60	3.71	3.41	1.80	1.91	2.23	4.80	3.82	0.98	0.08	0.11	0.33	9.84	0.27	0.22	0.38	1.06	12.18	2.40	1.55	1.53	2.37	1.47	4.17	3.22	1.50	0.93	0.68	1.58	0.79	0.14	0.00	0.52	6.27	2.48	0.63	1.28	2.10	0.19	5.45	15.97	2.07	15.21	2.81	6.08	6.81	0.60	1.99	0.44	0.55	0.27	0.08	3.00	0.14	0.68	1.06	1.06	0.11	7.28	0.16	0.00	0.14	0.00	0.00	0.00	0.19	0.00	6.79	0.00	0.00
100.txt	1	1146	23.47	82.70	66.53	88.98	382.00	11.17	93.28	59.86	17.89	11.08	3.66	3.14	2.18	1.31	0.79	6.81	5.85	12.39	12.13	8.81	8.55	1.48	20.94	3.75	2.53	2.27	2.62	1.92	5.58	4.62	0.87	0.44	0.26	0.09	11.78	0.61	0.17	0.35	2.27	9.60	2.18	1.57	1.22	1.57	1.66	2.44	2.53	0.79	0.61	1.05	2.44	0.79	0.61	0.09	0.96	8.64	3.93	0.87	2.36	1.83	0.09	4.45	16.14	2.44	17.80	3.32	8.38	6.63	0.44	2.09	1.22	0.09	0.26	0.00	2.97	0.09	0.26	1.57	1.13	0.00	5.50	0.35	0.00	0.44	0.00	0.00	0.00	0.00	0.00	4.71	0.00	0.00
128.txt	1	1130	26.50	69.93	85.82	83.83	1130.00	9.82	93.01	58.32	16.55	10.35	4.34	4.07	1.33	0.18	0.44	6.19	5.93	12.92	11.33	9.47	9.65	1.15	24.42	4.42	2.83	1.24	1.33	3.10	5.04	4.16	0.88	0.00	0.18	0.27	8.50	0.00	0.53	0.35	0.27	10.35	1.06	1.68	1.15	2.21	1.59	3.10	3.01	1.33	0.35	0.97	1.42	0.35	0.09	0.00	0.88	10.35	5.13	1.15	1.77	2.39	0.35	5.22	16.28	3.45	20.27	5.75	7.52	8.14	1.24	1.42	0.27	0.27	0.09	0.09	3.54	0.09	2.30	0.97	0.09	0.09	6.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.28	0.00	0.00
316.txt	1	7468	25.42	57.03	77.99	91.80	2489.33	10.52	90.22	58.07	18.51	11.96	6.74	2.44	1.82	0.39	0.58	6.55	6.29	11.84	10.93	8.60	8.48	1.38	20.69	4.22	2.24	1.57	1.30	2.22	5.58	4.82	0.74	0.09	0.16	0.16	8.82	0.28	0.44	0.48	0.58	9.61	1.54	1.37	0.79	2.33	1.19	3.12	2.97	1.54	0.66	0.48	2.52	0.60	0.23	0.04	1.57	7.93	3.62	0.78	1.73	1.87	0.23	3.44	14.48	2.72	15.41	3.70	7.12	5.01	0.95	1.79	0.50	0.46	0.19	0.05	2.75	0.08	0.35	1.27	1.02	0.04	5.92	0.05	0.01	0.08	0.00	0.00	0.00	0.25	0.00	5.49	0.00	0.03
302.txt	1	3306	21.18	68.35	78.24	83.36	1102.00	12.10	90.96	57.86	19.33	12.52	5.66	2.00	3.21	0.97	0.70	6.78	5.75	11.16	11.04	8.08	8.20	1.97	20.63	3.39	1.72	1.42	1.27	2.66	5.20	4.20	0.97	0.21	0.30	0.18	11.40	0.27	0.57	0.57	0.85	11.13	1.66	1.12	0.85	2.78	1.54	4.11	2.87	1.85	0.42	0.45	1.81	0.85	0.24	0.09	0.64	8.08	3.87	0.73	1.57	1.94	0.24	3.60	14.88	2.57	16.06	3.54	7.65	5.23	1.24	1.91	0.57	0.42	0.06	0.12	2.93	0.09	0.36	1.42	0.67	0.12	5.93	0.12	0.00	0.03	0.00	0.00	0.00	0.18	0.00	5.60	0.00	0.00
303.txt	1	3679	12.37	31.92	84.32	79.71	1839.50	11.20	90.54	58.39	22.26	13.21	9.02	1.11	1.60	0.63	0.84	9.02	4.10	10.95	10.57	8.51	8.43	1.98	21.47	4.78	2.77	1.58	1.14	2.39	4.76	3.86	0.90	0.08	0.19	0.19	8.02	1.36	0.54	0.92	1.14	12.78	2.17	1.47	1.60	2.64	1.71	4.35	3.56	2.20	0.46	0.54	3.72	1.63	0.60	0.08	1.28	6.06	2.17	0.79	1.60	1.60	0.16	3.59	14.76	2.47	13.73	2.75	5.41	5.87	0.41	1.11	0.63	0.65	0.16	0.08	2.12	0.08	0.43	0.87	0.79	0.03	6.88	0.05	0.00	0.05	0.00	0.00	0.00	0.30	0.00	6.47	0.00	0.00
317.txt	1	3773	23.56	51.70	61.94	71.98	1257.67	11.21	91.28	57.88	20.73	12.75	7.34	0.77	2.54	1.54	0.56	7.95	5.46	11.82	11.16	6.23	7.53	2.23	21.36	3.55	2.62	1.70	1.96	1.75	4.13	3.29	0.82	0.05	0.34	0.13	10.39	1.11	0.37	1.11	1.78	10.97	1.62	1.72	1.86	2.57	1.33	3.55	3.63	2.23	0.69	0.50	3.68	0.45	0.40	0.13	2.68	7.39	2.44	1.22	1.86	2.62	0.11	4.06	15.45	2.31	13.70	2.60	6.12	5.22	1.46	2.33	0.64	0.48	0.03	0.00	2.68	0.16	0.80	0.90	0.69	0.11	6.02	0.11	0.00	0.05	0.00	0.00	0.00	0.19	0.00	5.65	0.00	0.03
129.txt	1	2485	6.23	17.52	92.82	53.78	2485.00	10.14	92.92	63.94	22.41	13.64	10.38	0.89	1.33	0.20	0.85	8.73	3.58	13.08	12.64	11.15	10.10	2.37	22.66	3.34	4.99	1.49	1.13	2.98	3.94	2.70	1.21	0.00	0.32	0.32	5.35	0.40	0.12	0.28	0.20	12.03	1.73	1.57	1.29	2.90	1.17	4.14	2.45	1.73	0.24	0.40	1.97	1.01	0.12	0.00	0.80	5.51	1.33	0.89	1.41	2.05	0.12	3.86	15.81	2.29	15.01	3.14	7.53	4.47	0.20	0.52	0.85	0.16	0.12	0.00	3.02	0.00	0.89	1.09	0.93	0.00	7.81	0.00	0.00	0.00	0.00	0.00	0.00	0.28	0.00	7.44	0.00	0.08
101.txt	1	1558	27.01	56.89	84.48	96.05	1558.00	10.27	91.66	58.99	19.32	11.75	5.84	2.63	2.12	0.45	0.71	7.57	5.84	12.90	9.88	8.54	8.28	1.80	19.51	4.24	2.82	0.96	1.60	2.12	5.46	5.13	0.32	0.06	0.06	0.06	8.66	0.06	0.13	0.13	0.58	11.94	1.60	1.35	1.48	2.70	2.12	4.04	2.37	1.54	0.45	0.39	1.67	0.51	0.06	0.00	0.83	8.02	3.27	0.45	1.48	2.95	0.06	3.47	14.57	1.80	17.52	3.27	8.47	6.29	0.83	1.80	0.51	1.09	0.06	0.00	2.05	0.00	0.71	0.83	0.45	0.06	5.97	0.00	0.00	0.06	0.00	0.00	0.00	0.13	0.00	5.78	0.00	0.00
115.txt	1	850	14.15	43.45	62.69	49.88	850.00	10.24	89.29	53.76	20.12	12.35	7.06	1.29	2.71	0.24	1.06	7.76	3.88	9.18	11.53	7.29	6.71	2.94	20.94	4.00	1.06	1.88	1.41	2.35	5.53	3.41	2.12	0.47	0.12	0.47	8.94	0.00	0.47	0.12	0.35	11.88	1.88	1.65	1.53	3.88	1.06	4.00	6.59	2.35	1.29	2.47	4.24	2.00	0.59	0.00	1.65	6.00	1.76	0.94	1.41	1.41	0.47	1.65	16.00	2.71	11.76	2.94	5.29	3.65	0.82	2.59	0.71	0.35	0.24	0.00	4.82	0.59	1.18	1.65	1.41	0.00	6.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.71	0.00	0.00
14.txt	1	1817	32.64	62.73	64.48	93.26	1817.00	12.49	89.71	56.08	20.14	12.49	6.33	1.65	3.03	0.83	0.66	7.65	5.61	12.00	10.79	5.89	5.12	2.48	20.97	4.13	2.48	1.54	1.05	2.15	6.82	5.56	1.27	0.22	0.44	0.22	10.79	0.55	0.39	0.28	1.27	12.05	2.70	1.76	1.16	3.14	1.32	3.25	3.25	1.38	0.83	0.94	2.75	0.77	0.72	0.06	1.10	7.93	2.81	0.88	1.98	2.31	0.39	3.19	15.13	1.60	12.93	2.97	6.66	3.41	0.83	1.87	0.44	0.39	0.33	0.22	2.37	0.17	0.17	1.27	0.72	0.11	5.01	0.00	0.00	0.06	0.00	0.00	0.00	0.17	0.00	4.73	0.00	0.06
28.txt	1	1331	15.37	70.58	45.27	68.32	1331.00	8.26	93.46	58.75	21.19	13.60	6.01	2.18	2.18	2.40	0.83	7.59	5.03	11.42	10.67	8.72	8.34	2.33	23.22	4.58	3.23	1.20	0.83	2.70	6.24	4.21	1.95	0.45	0.30	0.60	12.47	0.30	1.05	0.53	3.38	12.10	2.18	1.88	1.80	3.16	1.35	2.93	2.25	1.05	0.68	0.53	1.28	0.38	0.08	0.00	0.45	8.41	3.01	1.28	1.50	2.63	0.30	3.31	17.05	2.25	13.37	4.06	5.56	3.98	0.45	0.98	1.28	0.38	0.15	0.00	3.38	0.15	0.38	1.95	0.68	0.15	6.76	0.00	0.00	0.08	0.00	0.00	0.00	0.30	0.00	6.39	0.00	0.00
277.txt	1	1851	7.59	39.96	84.62	59.54	1851.00	11.72	92.92	63.80	19.50	13.02	8.21	2.11	0.97	0.43	1.30	6.48	4.75	11.45	12.26	11.13	11.67	2.22	21.45	3.84	3.24	1.40	0.76	2.32	5.24	3.46	1.67	0.16	0.38	0.32	9.40	0.86	0.38	0.97	0.38	12.70	2.00	1.62	1.40	2.65	1.78	4.54	2.92	1.40	0.65	0.86	1.89	0.22	0.59	0.11	0.70	8.32	3.62	0.97	1.40	2.32	0.38	4.97	14.80	2.16	14.21	2.54	6.65	5.40	0.32	2.05	0.49	0.22	0.16	0.00	1.89	0.05	0.32	0.86	0.54	0.05	7.02	0.00	0.00	0.05	0.00	0.00	0.00	0.32	0.00	6.65	0.00	0.00
263.txt	1	2223	26.84	80.85	73.35	74.37	2223.00	10.71	91.72	58.61	21.19	13.05	5.13	2.16	4.54	0.67	0.54	8.14	6.30	11.83	11.47	7.33	5.04	2.25	21.77	3.33	2.20	1.89	1.21	1.53	6.16	4.36	1.75	0.09	0.63	0.54	12.15	0.85	0.31	0.40	1.08	11.47	2.65	1.75	1.30	2.47	1.39	2.56	3.28	1.80	0.63	0.72	2.02	0.76	0.63	0.54	0.36	8.28	3.15	0.90	2.16	2.38	0.27	4.95	15.47	1.53	16.37	2.74	8.32	5.76	0.81	1.26	0.81	0.36	0.09	0.09	2.92	0.18	0.22	1.62	0.90	0.00	5.13	0.00	0.00	0.00	0.00	0.00	0.00	0.13	0.00	4.99	0.00	0.00
288.txt	1	1924	34.60	64.22	86.24	80.42	1924.00	12.73	89.03	56.13	16.22	11.07	4.52	3.17	2.03	0.68	0.68	5.15	6.08	12.42	8.94	9.67	8.21	1.51	20.48	3.85	2.23	1.66	1.98	1.61	4.73	3.85	0.83	0.16	0.21	0.21	8.68	0.05	0.42	0.21	1.35	11.12	2.65	1.14	1.09	2.29	0.88	4.11	3.38	2.34	0.26	0.52	1.72	0.73	0.10	0.00	0.83	7.48	3.53	0.57	1.46	2.08	0.05	4.78	13.41	2.55	18.04	4.37	9.04	5.20	0.21	2.23	0.68	0.52	0.00	0.00	2.08	0.10	0.36	0.99	0.57	0.05	5.15	0.00	0.00	0.05	0.00	0.00	0.00	0.16	0.00	4.94	0.00	0.00
275.txt	1	1436	16.65	82.11	59.37	94.65	478.67	11.00	90.60	56.48	19.36	12.81	4.81	4.74	2.72	0.00	0.56	6.55	3.69	11.56	9.61	9.40	8.98	1.95	21.38	4.94	2.86	1.32	1.67	3.55	5.78	5.15	0.63	0.21	0.00	0.28	12.12	0.28	0.63	0.21	0.70	13.02	1.95	2.09	1.11	2.37	2.65	3.62	4.32	2.37	1.25	0.70	1.95	1.18	0.49	0.00	0.14	9.47	6.13	0.84	1.32	1.39	0.14	4.60	15.39	1.95	13.16	2.51	4.87	6.06	1.04	2.02	0.07	0.14	0.07	0.07	2.72	0.00	0.14	1.67	0.84	0.21	5.29	0.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.01	0.00	0.00
261.txt	1	1802	19.54	52.66	71.24	93.84	901.00	11.43	90.34	59.05	18.20	11.10	6.22	2.33	1.39	0.33	0.83	7.10	4.72	12.82	11.21	9.66	9.66	1.33	20.37	5.16	2.44	1.61	1.00	2.94	5.16	4.77	0.39	0.17	0.06	0.00	8.21	0.28	0.33	0.39	0.50	11.54	1.39	1.50	1.28	2.72	1.83	3.66	2.77	1.17	0.22	0.61	3.55	0.55	0.39	0.00	1.94	8.60	3.61	1.44	1.22	2.55	0.17	3.72	14.93	2.00	14.71	2.39	7.44	5.05	0.83	1.50	0.44	0.17	0.00	0.06	2.11	0.06	0.06	1.22	0.61	0.06	6.10	0.22	0.00	0.06	0.00	0.00	0.00	0.17	0.00	5.66	0.00	0.00
249.txt	1	1993	17.25	67.77	78.78	94.31	1993.00	10.59	90.67	57.35	20.37	13.80	7.33	3.36	1.30	1.10	0.70	6.57	4.87	11.24	11.24	8.83	8.38	1.00	22.53	4.92	2.86	1.76	1.25	1.86	5.47	4.97	0.50	0.10	0.10	0.20	11.24	0.05	0.60	2.26	0.50	10.14	1.71	1.40	1.00	2.16	1.81	2.96	3.46	2.11	0.45	0.70	2.41	0.90	0.15	0.05	1.20	8.73	4.57	0.70	1.76	1.91	0.15	4.42	14.95	2.66	15.91	4.52	6.52	5.52	0.55	2.01	0.70	0.40	0.45	0.00	2.91	0.00	1.30	0.80	0.80	0.00	7.28	0.00	0.00	0.10	0.00	0.00	0.00	0.20	0.00	6.97	0.00	0.00
16.txt	1	1882	10.66	66.47	69.56	93.66	1882.00	11.00	91.23	57.97	20.67	13.18	6.43	3.99	1.75	0.43	0.58	7.44	3.99	10.31	10.89	9.25	9.88	1.54	22.48	4.04	2.28	2.28	1.06	2.13	5.53	4.94	0.58	0.00	0.16	0.27	10.20	0.16	0.48	0.48	0.43	12.96	2.44	2.18	1.59	2.98	1.01	3.72	4.73	2.98	0.69	1.06	2.34	0.69	0.37	0.00	0.53	10.20	5.31	1.12	1.22	2.98	0.05	4.30	15.73	2.60	13.50	2.87	5.79	5.42	1.59	1.49	0.74	0.11	0.32	0.05	2.60	0.00	0.53	0.80	1.17	0.05	5.47	0.00	0.00	0.11	0.00	0.00	0.00	0.11	0.00	5.26	0.00	0.00
103.txt	1	2486	14.16	31.04	90.65	85.99	2486.00	10.18	92.92	61.50	21.00	12.75	8.89	0.97	1.97	0.52	0.40	8.13	4.79	12.83	11.99	9.69	8.57	1.89	22.16	4.38	3.22	1.57	0.97	2.13	5.55	4.47	1.01	0.08	0.16	0.12	6.92	0.24	0.36	0.52	0.48	11.30	2.01	1.37	1.33	3.14	1.13	3.94	3.50	2.13	0.56	0.68	2.65	0.84	0.08	0.08	1.33	6.07	2.05	0.72	1.53	1.69	0.24	3.34	16.69	2.90	15.93	3.18	7.12	5.83	0.48	0.72	0.84	0.44	0.12	0.00	1.57	0.08	0.12	0.68	0.64	0.04	6.36	0.00	0.00	0.00	0.00	0.00	0.00	0.28	0.00	6.07	0.00	0.00
117.txt	1	1076	22.58	75.43	44.49	75.74	1076.00	10.41	90.61	59.01	20.35	10.50	3.62	3.72	2.23	0.84	0.09	9.85	6.23	11.80	12.27	7.90	7.25	1.30	22.77	5.58	3.62	1.95	0.56	2.97	4.93	3.81	1.12	0.09	0.37	0.28	9.57	0.28	0.09	0.09	1.12	11.90	2.14	1.67	0.65	3.53	1.02	3.62	3.81	2.23	0.28	1.02	1.30	0.37	1.02	0.09	0.19	9.67	4.37	0.84	2.23	2.42	0.19	3.35	16.08	1.95	12.27	2.79	6.32	3.25	1.21	0.56	1.67	0.56	0.09	0.19	3.44	0.09	0.84	1.58	0.93	0.00	5.39	0.00	0.00	0.00	0.00	0.00	0.00	0.28	0.00	5.11	0.00	0.00
301.txt	1	2088	14.29	44.48	73.72	74.78	2088.00	10.73	91.52	60.44	20.16	12.02	6.85	2.01	1.92	0.29	0.96	8.14	4.79	12.21	11.45	9.96	8.96	1.92	21.46	4.50	3.11	1.48	1.15	3.40	4.07	3.35	0.72	0.05	0.00	0.24	7.85	0.14	0.00	0.24	0.34	14.18	2.01	2.16	1.01	3.26	1.92	4.41	3.35	1.68	0.43	0.43	1.29	0.48	0.10	0.05	0.38	6.70	2.68	0.86	1.58	1.63	0.19	2.97	16.28	2.44	12.84	3.02	5.99	4.41	1.05	1.01	0.34	0.29	0.00	0.00	2.49	0.00	0.72	1.25	0.38	0.05	6.08	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	5.94	0.00	0.00
315.txt	1	1358	15.29	59.01	72.95	93.12	1358.00	9.28	91.38	57.88	21.13	13.70	7.36	1.62	3.90	0.44	0.37	7.44	3.68	11.56	9.94	8.62	8.76	1.62	19.22	4.93	3.39	0.88	1.40	2.14	5.45	4.86	0.59	0.00	0.29	0.07	9.72	0.66	0.66	0.96	0.81	11.49	1.77	1.84	1.62	2.50	1.40	3.83	2.50	1.40	0.22	0.66	2.14	1.10	0.37	0.00	0.52	6.33	2.43	0.81	1.62	1.84	0.00	1.84	15.91	2.43	13.77	2.95	6.41	4.79	1.18	0.88	0.29	0.81	0.37	0.07	4.49	0.15	0.52	1.99	1.62	0.07	6.04	0.00	0.00	0.07	0.00	0.00	0.00	0.66	0.00	5.30	0.00	0.00
329.txt	1	5073	18.45	37.61	79.58	80.99	2536.50	11.20	91.37	58.70	19.18	11.33	6.96	0.59	2.31	0.99	0.49	7.83	5.40	11.55	11.12	8.28	9.25	2.21	20.86	4.42	2.82	1.60	1.36	2.60	5.66	4.34	1.28	0.22	0.30	0.32	7.75	0.69	0.14	1.03	0.51	12.22	2.11	1.22	1.30	3.02	1.79	4.34	3.47	1.06	0.85	1.30	2.46	1.14	0.65	0.14	0.43	5.60	1.22	0.55	1.85	2.03	0.24	3.23	14.76	2.46	14.84	3.09	6.37	5.52	0.91	1.24	0.79	0.28	0.39	0.06	2.64	0.30	0.30	1.16	0.81	0.10	6.31	0.04	0.00	0.02	0.00	0.00	0.00	0.22	0.00	5.99	0.00	0.04
328.txt	1	479	22.89	63.88	76.13	98.80	239.50	7.72	90.19	53.44	19.00	11.90	5.85	2.09	2.92	0.21	0.84	7.10	6.26	8.77	11.69	8.98	4.38	1.88	22.76	3.55	1.67	2.09	2.30	1.88	7.52	6.68	0.84	0.00	0.42	0.21	10.02	0.42	0.21	0.63	0.42	12.32	1.46	2.09	1.88	3.13	1.67	3.55	3.55	1.88	0.84	0.84	2.09	0.00	0.21	0.00	1.46	8.35	3.76	0.84	1.67	1.88	0.63	3.34	17.75	1.67	16.49	4.38	6.68	6.05	0.21	1.46	0.21	0.21	0.42	0.42	4.80	0.21	1.04	2.30	1.67	0.00	7.52	0.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.89	0.00	0.21
314.txt	1	5062	16.99	37.88	79.11	73.37	2531.00	11.18	90.66	58.32	20.92	12.76	7.80	1.05	2.17	1.07	0.67	8.16	5.16	11.20	12.07	6.58	8.36	2.29	22.36	3.99	2.49	1.76	1.05	2.88	5.29	3.89	1.34	0.32	0.45	0.10	8.00	0.85	0.16	1.26	0.34	12.09	2.27	1.56	1.50	2.82	1.38	3.93	3.65	1.94	0.47	0.99	1.96	0.75	0.55	0.14	0.51	5.89	1.80	0.83	1.36	1.96	0.28	4.31	15.45	2.41	14.42	2.82	6.60	5.31	1.07	1.38	0.91	0.49	0.20	0.02	2.57	0.28	0.43	0.77	0.95	0.16	7.17	0.08	0.00	0.06	0.00	0.00	0.00	0.32	0.00	6.66	0.00	0.06
300.txt	1	1091	19.68	84.12	79.48	88.16	545.50	12.47	89.83	58.20	18.33	12.83	4.58	4.86	2.84	0.27	0.27	5.50	5.13	10.91	9.90	9.90	9.17	1.19	20.99	4.77	2.29	1.65	0.46	2.02	5.87	4.77	1.10	0.18	0.18	0.37	11.64	0.00	0.27	0.55	0.27	10.63	1.92	1.83	0.82	1.56	1.83	3.57	3.48	2.02	0.73	0.64	2.20	0.55	0.64	0.00	0.64	11.18	5.87	1.56	1.92	3.12	0.27	3.39	15.12	2.93	16.96	3.21	7.06	7.33	0.82	1.37	0.73	0.09	0.09	0.00	1.65	0.00	0.27	0.92	0.64	0.00	5.77	0.18	0.00	0.00	0.00	0.00	0.00	0.18	0.00	5.41	0.00	0.00
116.txt	1	1981	11.44	21.69	88.86	71.28	1981.00	9.89	92.28	60.42	19.99	12.06	9.59	0.15	2.07	0.00	0.25	7.93	3.38	11.96	10.65	9.24	11.41	1.41	19.79	3.53	2.98	1.51	1.41	2.68	3.53	2.98	0.56	0.10	0.00	0.15	4.39	0.10	0.86	0.00	0.86	13.88	2.73	2.17	1.82	3.23	1.51	3.38	3.13	1.62	0.15	1.21	0.96	0.61	0.10	0.00	0.25	4.49	0.50	0.76	1.87	1.46	0.10	3.28	14.03	3.84	14.44	2.02	6.46	5.96	1.72	1.06	0.66	0.20	0.20	0.00	5.50	0.05	0.50	1.62	3.28	0.10	5.25	0.00	0.00	0.45	0.00	0.00	0.00	0.15	0.00	4.54	0.00	0.10
102.txt	1	1261	35.10	45.27	89.57	79.31	1261.00	11.82	90.40	59.08	17.53	10.47	6.82	0.79	2.46	0.08	0.32	6.98	6.34	14.04	9.20	9.20	9.44	0.87	18.16	5.47	3.89	1.82	0.71	2.30	3.73	3.33	0.40	0.08	0.00	0.16	7.14	0.08	0.48	0.08	0.56	11.42	1.67	1.67	1.19	3.49	1.27	3.89	2.93	1.43	0.48	1.03	1.27	0.24	0.24	0.00	0.63	4.76	1.43	0.71	0.95	1.59	0.32	4.52	12.45	1.43	17.45	3.01	8.72	6.11	1.82	3.65	0.48	1.27	0.16	0.00	1.27	0.00	0.08	0.87	0.32	0.00	4.12	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.97	0.00	0.00
17.txt	1	2175	13.62	64.02	81.97	78.10	2175.00	9.84	94.44	59.49	21.10	13.75	6.76	2.30	2.53	1.70	0.46	7.36	3.68	11.95	11.77	7.82	8.60	2.21	22.44	4.23	5.06	2.16	2.16	2.71	5.06	3.95	1.10	0.00	0.41	0.05	12.41	0.97	1.01	1.66	1.61	14.11	3.63	1.98	1.06	2.53	1.52	4.51	2.57	1.10	0.78	0.55	1.29	0.37	0.51	0.14	0.23	7.95	3.45	0.74	2.76	1.29	0.23	6.44	14.30	2.07	14.34	2.34	5.66	6.67	2.48	1.84	0.23	0.32	0.05	0.00	2.94	0.18	0.87	1.10	0.60	0.09	6.02	0.00	0.00	0.00	0.00	0.00	0.00	0.23	0.00	5.66	0.00	0.14
248.txt	1	1518	36.77	67.05	47.02	97.22	1518.00	14.30	87.02	54.94	14.95	9.35	4.08	2.64	1.98	0.40	0.26	5.53	6.13	11.79	8.50	10.34	8.37	0.99	15.68	5.20	2.17	2.37	1.12	1.78	6.98	6.06	0.92	0.13	0.13	0.20	8.43	0.40	0.13	0.46	0.26	10.34	1.05	1.71	1.52	1.65	1.98	3.49	4.94	3.82	0.40	0.26	2.50	0.66	0.13	0.00	1.52	8.96	4.22	1.52	1.91	2.24	0.26	2.50	12.19	2.57	13.83	2.50	6.13	5.40	1.05	1.91	0.46	0.20	0.53	0.07	2.77	0.07	0.26	1.32	1.12	0.00	4.48	0.00	0.00	0.00	0.00	0.00	0.00	0.20	0.00	4.28	0.00	0.00
