Filename	Segment	WC	Analytic	Clout	Authentic	Tone	WPS	Sixltr	Dic	function	pronoun	ppron	i	we	you	shehe	they	ipron	article	prep	auxverb	adverb	conj	negate	verb	adj	compare	interrog	number	quant	affect	posemo	negemo	anx	anger	sad	social	family	friend	female	male	cogproc	insight	cause	discrep	tentat	certain	differ	percept	see	hear	feel	bio	body	health	sexual	ingest	drives	affiliation	achieve	power	reward	risk	focuspast	focuspresent	focusfuture	relativ	motion	space	time	work	leisure	home	money	relig	death	informal	swear	netspeak	assent	nonflu	filler	AllPunc	Period	Comma	Colon	SemiC	QMark	Exclam	Dash	Quote	Apostro	Parenth	OtherP
23.txt	1	22	56.58	67.52	31.94	99.00	22.00	9.09	81.82	63.64	13.64	4.55	0.00	0.00	4.55	0.00	0.00	9.09	4.55	18.18	9.09	13.64	4.55	0.00	13.64	4.55	9.09	0.00	0.00	0.00	9.09	9.09	0.00	0.00	0.00	0.00	9.09	0.00	4.55	0.00	4.55	13.64	0.00	0.00	4.55	4.55	4.55	9.09	4.55	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.64	0.00	13.64	0.00	9.09	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37.txt	1	135	53.54	86.68	92.47	94.19	135.00	19.26	88.15	50.37	15.56	7.41	0.74	1.48	3.70	0.00	1.48	7.41	4.44	14.07	6.67	9.63	5.93	0.00	17.78	3.70	2.22	1.48	0.74	2.96	4.44	4.44	0.00	0.00	0.00	0.00	10.37	0.00	0.00	0.00	0.74	11.85	3.70	0.74	1.48	3.70	0.74	3.70	2.22	1.48	0.74	0.00	0.00	0.00	0.00	0.00	0.00	5.93	1.48	2.22	1.48	1.48	0.00	3.70	11.11	0.74	22.96	3.70	14.81	4.44	2.22	2.22	0.00	0.74	0.00	0.00	2.96	0.00	0.00	2.22	0.00	0.00	3.70	0.00	0.00	0.00	0.00	0.00	0.00	0.74	0.00	2.96	0.00	0.00
122.txt	1	596	18.82	39.41	70.10	99.00	596.00	12.25	86.58	59.06	18.96	10.57	7.38	0.17	1.51	0.00	1.51	8.39	6.04	10.74	9.06	10.40	10.23	1.01	18.29	5.03	2.68	2.35	1.51	2.85	7.38	7.21	0.17	0.17	0.00	0.00	8.05	0.00	0.00	0.34	0.00	10.57	1.85	1.17	0.50	1.34	1.85	4.03	2.18	0.67	1.01	0.50	2.52	0.67	0.34	0.00	0.17	6.54	1.85	1.17	1.01	3.19	0.00	4.53	12.92	1.34	11.41	2.52	5.37	3.69	0.50	1.01	0.00	0.34	0.00	0.00	1.01	0.00	0.00	0.84	0.17	0.00	4.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.19	0.00	0.17
136.txt	1	349	1.17	20.31	67.85	96.27	349.00	16.05	92.84	64.76	23.21	12.32	9.74	0.86	0.86	0.00	0.86	10.60	3.72	8.60	14.61	14.04	11.75	1.15	20.63	7.16	1.43	2.58	1.15	3.15	6.02	5.44	0.57	0.29	0.00	0.00	4.30	0.00	0.29	0.00	0.00	14.04	1.43	2.87	1.43	2.58	2.29	3.44	3.44	1.72	0.00	0.57	2.58	0.00	0.00	0.00	2.01	4.01	2.29	0.57	0.29	0.86	0.00	3.44	16.05	1.43	10.60	2.87	5.44	3.72	0.86	0.86	1.15	0.00	0.00	0.00	0.86	0.00	0.00	0.57	0.29	0.00	7.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.16	0.00	0.00
320.txt	1	947	37.04	50.84	55.68	99.00	947.00	12.14	84.90	53.96	16.16	8.45	5.07	0.63	1.37	0.21	1.16	7.71	6.12	11.62	7.50	9.82	9.29	0.11	14.57	6.65	2.64	1.58	2.01	2.85	6.55	6.34	0.21	0.00	0.00	0.11	5.17	0.11	0.00	0.21	0.11	7.60	1.58	1.27	0.42	2.22	0.74	1.80	5.17	2.96	0.21	1.16	2.64	1.80	0.21	0.00	0.21	5.70	1.48	0.74	1.80	2.01	0.11	2.75	10.24	2.01	14.04	1.80	6.86	5.28	0.63	0.84	0.21	0.42	0.21	0.00	1.80	0.00	0.53	0.32	1.06	0.00	3.70	0.11	0.00	0.00	0.00	0.00	0.00	0.21	0.00	2.85	0.00	0.53
309.txt	1	20	24.86	97.69	3.37	99.00	20.00	10.00	85.00	45.00	10.00	10.00	0.00	5.00	5.00	0.00	0.00	0.00	5.00	5.00	10.00	5.00	10.00	5.00	10.00	5.00	0.00	0.00	0.00	5.00	10.00	10.00	0.00	0.00	0.00	0.00	15.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	5.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	10.00	0.00	5.00	5.00	0.00	10.00	0.00	10.00	0.00	0.00	5.00	0.00	0.00	0.00	5.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00
321.txt	1	269	45.91	91.54	48.79	97.41	269.00	13.75	89.59	57.25	15.24	10.04	1.86	2.23	5.95	0.00	0.00	5.20	5.20	15.99	11.15	6.69	8.55	1.49	20.07	4.83	3.35	0.74	0.00	2.97	7.43	6.32	1.12	0.74	0.00	0.00	12.27	0.00	0.74	0.00	0.74	11.15	2.97	1.86	1.86	4.83	0.00	3.35	4.46	2.97	0.00	1.49	0.37	0.00	0.00	0.00	0.37	8.92	4.46	0.37	1.49	3.35	0.00	1.49	19.70	1.12	14.50	2.97	9.67	1.86	1.49	2.97	0.00	0.00	0.00	0.00	1.86	0.00	0.74	1.12	0.00	0.00	4.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.83	0.00	0.00
137.txt	1	42	5.53	31.71	89.63	70.57	42.00	14.29	85.71	64.29	19.05	14.29	7.14	2.38	4.76	0.00	0.00	4.76	7.14	7.14	19.05	4.76	11.90	2.38	21.43	4.76	0.00	2.38	0.00	0.00	7.14	4.76	2.38	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	9.52	2.38	0.00	0.00	0.00	0.00	7.14	2.38	2.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.90	2.38	0.00	2.38	7.14	0.00	0.00	26.19	4.76	11.90	2.38	2.38	4.76	2.38	0.00	0.00	0.00	0.00	0.00	4.76	2.38	2.38	0.00	0.00	0.00	11.90	0.00	0.00	0.00	0.00	0.00	0.00	2.38	0.00	9.52	0.00	0.00
123.txt	1	212	11.57	77.48	18.25	97.37	212.00	11.32	92.92	61.32	21.23	12.74	4.72	0.94	5.19	1.42	0.47	8.49	5.66	10.38	11.79	7.08	11.79	1.42	19.81	3.30	1.89	1.89	1.89	1.42	6.13	5.66	0.47	0.47	0.00	0.00	11.79	0.47	1.42	1.42	1.42	12.74	0.94	1.89	1.89	3.30	3.77	4.25	2.83	1.42	0.94	0.47	1.42	0.00	0.00	0.00	0.94	9.91	2.83	2.83	0.94	4.72	0.00	3.77	16.04	1.89	8.96	1.42	4.25	3.30	2.36	0.47	0.47	2.36	0.00	0.00	2.83	0.00	0.94	1.89	0.00	0.00	6.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.13	0.00	0.00
22.txt	1	154	43.68	44.85	24.62	99.00	154.00	12.34	79.87	53.90	12.34	4.55	2.60	1.30	0.00	0.65	0.00	7.79	5.84	14.94	9.74	9.09	11.04	1.30	11.69	7.14	4.55	0.65	0.00	3.25	8.44	7.79	0.65	0.00	0.00	0.00	4.55	0.65	0.00	0.65	0.65	7.79	1.30	0.65	0.00	0.65	2.60	2.60	2.60	2.60	0.00	0.00	3.25	1.95	0.00	0.00	1.30	7.14	1.95	0.65	3.25	1.95	0.65	3.25	9.09	0.65	11.04	0.00	9.09	1.95	0.00	0.00	0.00	0.00	0.00	0.00	1.30	0.65	0.00	0.65	0.00	0.00	6.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.49	0.00	0.00
269.txt	1	54	55.62	77.05	2.56	99.00	18.00	14.81	83.33	51.85	12.96	5.56	1.85	1.85	1.85	0.00	0.00	7.41	12.96	9.26	14.81	3.70	9.26	0.00	20.37	3.70	3.70	1.85	3.70	1.85	7.41	7.41	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	7.41	0.00	0.00	0.00	5.56	1.85	0.00	1.85	0.00	0.00	0.00	11.11	0.00	0.00	0.00	11.11	5.56	3.70	0.00	0.00	1.85	0.00	0.00	20.37	0.00	7.41	1.85	3.70	1.85	0.00	9.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.96	7.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00
241.txt	1	152	22.84	65.36	59.00	99.00	152.00	8.55	96.71	61.18	21.71	10.53	7.24	1.32	1.32	0.00	0.66	11.18	5.26	12.50	8.55	11.84	5.92	0.66	19.08	5.26	3.29	2.63	0.00	1.97	6.58	6.58	0.00	0.00	0.00	0.00	12.50	1.97	1.97	0.66	0.66	7.89	1.97	0.00	1.32	1.32	0.00	3.29	4.61	4.61	0.00	0.00	1.97	0.66	0.00	0.00	1.32	5.92	3.95	0.66	0.66	0.66	0.00	3.29	15.13	1.32	11.18	3.29	6.58	1.32	0.66	3.29	1.97	0.66	0.00	0.00	3.29	0.00	0.66	1.32	1.32	0.00	2.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.63	0.00	0.00
255.txt	1	17	6.99	11.97	91.95	98.87	17.00	11.76	94.12	52.94	35.29	23.53	23.53	0.00	0.00	0.00	0.00	11.76	0.00	11.76	5.88	5.88	5.88	0.00	11.76	0.00	0.00	0.00	0.00	5.88	5.88	5.88	0.00	0.00	0.00	0.00	11.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	5.88	0.00	0.00	11.76	5.88	0.00	0.00	0.00	11.76	11.76	0.00	5.88	0.00	0.00	0.00	5.88	0.00	5.88	0.00	0.00	5.88	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00
282.txt	1	39	49.96	60.13	17.46	99.00	39.00	10.26	87.18	53.85	12.82	12.82	5.13	2.56	0.00	2.56	2.56	0.00	5.13	15.38	2.56	15.38	10.26	0.00	15.38	10.26	2.56	0.00	2.56	2.56	10.26	10.26	0.00	0.00	0.00	0.00	7.69	0.00	0.00	2.56	0.00	5.13	0.00	0.00	0.00	2.56	0.00	2.56	5.13	5.13	0.00	0.00	2.56	0.00	0.00	0.00	2.56	12.82	2.56	0.00	0.00	10.26	0.00	5.13	7.69	2.56	10.26	2.56	0.00	7.69	0.00	0.00	0.00	0.00	0.00	0.00	2.56	0.00	0.00	0.00	2.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
296.txt	1	207	12.34	38.58	45.29	97.73	207.00	14.98	89.37	53.62	18.36	11.11	6.76	2.42	1.45	0.00	0.48	7.25	4.83	8.70	9.18	11.59	10.63	0.48	19.32	3.86	1.93	2.42	0.97	3.86	6.28	5.80	0.48	0.00	0.00	0.00	6.76	0.00	0.48	0.00	0.00	19.32	0.97	4.35	2.42	2.42	3.86	6.28	2.42	1.45	0.00	0.00	2.42	0.48	0.00	0.00	1.93	6.28	2.90	0.00	0.48	2.42	0.48	4.35	12.56	0.97	8.70	1.93	5.80	1.93	2.42	1.93	1.45	0.00	0.00	0.00	2.42	0.00	0.48	0.97	1.45	0.00	6.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.28	0.00	0.00
279.txt	1	274	36.91	74.45	53.55	88.00	274.00	12.04	89.78	58.76	17.88	10.22	3.65	2.19	2.55	0.36	1.46	7.66	6.20	14.96	9.12	8.03	10.58	0.73	20.80	3.28	3.28	1.82	0.73	2.92	4.38	4.01	0.36	0.36	0.00	0.00	9.85	0.00	0.36	0.00	0.36	13.50	2.55	2.55	1.82	4.01	1.46	3.65	2.92	2.19	0.36	0.36	1.09	0.00	1.09	0.00	0.00	8.39	2.92	0.73	1.82	3.28	0.00	3.65	13.50	2.55	13.87	3.28	6.93	3.65	0.73	2.55	0.36	0.73	0.00	0.00	1.09	0.00	0.73	0.36	0.00	0.00	6.57	0.00	0.00	0.00	0.00	0.00	0.00	0.36	0.00	5.84	0.00	0.36
245.txt	1	145	22.59	68.53	69.96	99.00	145.00	18.62	91.03	55.17	18.62	11.03	6.21	1.38	3.45	0.00	0.00	7.59	6.90	8.97	12.41	8.28	7.59	0.00	21.38	4.83	0.00	2.07	1.38	1.38	7.59	6.90	0.69	0.00	0.69	0.00	9.66	0.00	0.69	0.00	0.69	12.41	4.14	0.69	1.38	4.14	1.38	3.45	2.76	1.38	1.38	0.00	1.38	0.00	0.69	0.00	0.00	8.97	2.07	4.14	2.76	4.14	0.00	1.38	18.62	3.45	11.72	2.07	3.45	6.21	2.07	4.14	0.00	0.00	0.00	0.00	1.38	0.00	0.69	0.00	0.69	0.00	5.52	0.00	0.69	0.00	0.00	0.00	0.00	0.00	0.00	4.83	0.00	0.00
26.txt	1	98	21.32	11.05	98.84	97.12	98.00	12.24	85.71	59.18	25.51	17.35	16.33	0.00	1.02	0.00	0.00	8.16	2.04	15.31	10.20	5.10	8.16	0.00	15.31	7.14	4.08	0.00	1.02	0.00	5.10	5.10	0.00	0.00	0.00	0.00	4.08	0.00	2.04	0.00	1.02	4.08	1.02	1.02	0.00	0.00	1.02	1.02	3.06	3.06	0.00	0.00	2.04	2.04	0.00	0.00	0.00	2.04	1.02	0.00	0.00	1.02	0.00	2.04	15.31	1.02	16.33	3.06	8.16	5.10	2.04	2.04	0.00	0.00	0.00	0.00	2.04	0.00	0.00	1.02	1.02	0.00	8.16	1.02	0.00	0.00	0.00	0.00	0.00	3.06	0.00	4.08	0.00	0.00
32.txt	1	89	19.41	95.38	52.32	99.00	89.00	7.87	88.76	52.81	15.73	11.24	1.12	6.74	2.25	0.00	1.12	4.49	3.37	12.36	10.11	12.36	10.11	0.00	17.98	6.74	4.49	1.12	0.00	3.37	12.36	11.24	1.12	0.00	0.00	1.12	11.24	0.00	1.12	0.00	1.12	10.11	1.12	0.00	1.12	4.49	2.25	2.25	4.49	2.25	0.00	0.00	4.49	0.00	0.00	0.00	4.49	19.10	6.74	2.25	6.74	6.74	0.00	4.49	12.36	0.00	17.98	2.25	12.36	3.37	0.00	0.00	0.00	0.00	0.00	0.00	1.12	0.00	0.00	1.12	0.00	0.00	5.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.62	0.00	0.00
127.txt	1	44	68.79	81.84	96.40	25.77	44.00	20.45	86.36	52.27	13.64	6.82	2.27	4.55	0.00	0.00	0.00	6.82	6.82	15.91	11.36	9.09	2.27	0.00	25.00	4.55	6.82	0.00	6.82	2.27	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	2.27	2.27	4.55	0.00	4.55	0.00	2.27	2.27	0.00	0.00	0.00	9.09	4.55	0.00	2.27	2.27	0.00	9.09	15.91	0.00	27.27	6.82	18.18	6.82	2.27	4.55	2.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00
325.txt	1	42	54.14	76.25	13.15	1.00	42.00	11.90	92.86	50.00	16.67	9.52	0.00	2.38	7.14	0.00	0.00	7.14	4.76	11.90	9.52	7.14	2.38	0.00	14.29	7.14	2.38	2.38	4.76	2.38	16.67	2.38	14.29	0.00	4.76	7.14	11.90	0.00	0.00	0.00	0.00	11.90	0.00	0.00	0.00	0.00	4.76	7.14	0.00	0.00	0.00	0.00	9.52	2.38	0.00	2.38	4.76	11.90	2.38	4.76	2.38	0.00	2.38	9.52	4.76	0.00	7.14	0.00	4.76	2.38	0.00	0.00	0.00	0.00	2.38	2.38	16.67	7.14	0.00	4.76	4.76	0.00	2.38	0.00	0.00	0.00	0.00	0.00	0.00	2.38	0.00	0.00	0.00	0.00
324.txt	1	51	36.06	50.00	99.00	90.49	51.00	5.88	96.08	62.75	19.61	11.76	7.84	0.00	3.92	0.00	0.00	7.84	9.80	15.69	13.73	7.84	7.84	1.96	27.45	3.92	3.92	1.96	0.00	3.92	3.92	3.92	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	7.84	3.92	1.96	0.00	1.96	0.00	0.00	1.96	1.96	0.00	0.00	1.96	1.96	0.00	0.00	0.00	15.69	0.00	3.92	11.76	0.00	0.00	3.92	13.73	7.84	27.45	11.76	13.73	1.96	3.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00
318.txt	1	230	47.70	68.37	78.10	66.89	230.00	10.43	93.04	61.30	18.70	9.13	3.48	0.43	3.48	0.00	1.74	9.57	4.35	18.70	7.83	8.26	9.57	0.00	18.26	6.09	3.91	3.91	0.00	1.74	2.17	2.17	0.00	0.00	0.00	0.00	6.96	0.00	0.00	0.00	0.00	12.17	4.78	1.74	1.74	3.04	0.87	2.61	2.17	1.30	0.00	0.43	4.78	0.00	0.87	0.00	3.91	5.65	0.43	0.87	3.48	0.87	0.00	3.48	10.87	1.74	16.52	5.22	6.52	7.39	2.17	1.30	0.00	0.00	0.00	0.00	0.87	0.00	0.00	0.43	0.43	0.00	2.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.61	0.00	0.00
126.txt	1	171	33.88	74.01	31.62	99.00	171.00	13.45	85.96	53.80	12.28	7.60	2.34	3.51	1.75	0.00	0.00	4.68	8.19	7.60	10.53	9.94	8.77	0.58	16.96	6.43	2.34	1.75	0.00	2.34	7.60	7.60	0.00	0.00	0.00	0.00	6.43	0.00	0.58	0.00	0.00	8.19	1.17	0.00	0.58	4.09	0.00	2.34	7.02	6.43	0.00	0.00	1.75	0.00	0.00	0.00	1.75	11.11	4.09	1.17	1.75	4.68	0.00	2.92	15.20	1.75	12.87	0.58	10.53	2.34	0.00	1.75	1.17	0.00	0.00	0.00	0.58	0.00	0.00	0.00	0.58	0.00	2.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.92	0.00	0.00
244.txt	1	78	4.10	26.07	78.04	99.00	78.00	8.97	94.87	62.82	25.64	7.69	6.41	0.00	0.00	0.00	1.28	17.95	3.85	10.26	11.54	10.26	11.54	0.00	19.23	10.26	3.85	1.28	0.00	0.00	8.97	8.97	0.00	0.00	0.00	0.00	2.56	0.00	0.00	0.00	0.00	7.69	2.56	1.28	0.00	1.28	0.00	2.56	8.97	8.97	0.00	0.00	1.28	0.00	0.00	0.00	0.00	6.41	1.28	1.28	1.28	2.56	0.00	2.56	14.10	5.13	14.10	2.56	8.97	2.56	0.00	0.00	1.28	0.00	0.00	0.00	2.56	0.00	1.28	1.28	0.00	0.00	5.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.13	0.00	0.00
250.txt	1	658	23.32	45.75	76.73	95.57	658.00	11.09	86.02	58.81	20.36	12.01	7.90	0.30	2.58	0.00	1.22	8.36	5.93	12.01	10.94	8.36	8.97	0.00	18.54	5.32	2.28	0.91	2.89	1.22	4.71	4.71	0.00	0.00	0.00	0.00	7.29	0.15	0.00	0.15	0.00	8.21	1.06	1.37	0.91	1.37	0.76	3.34	4.26	3.34	0.61	0.15	2.43	1.06	0.15	0.00	0.30	4.41	1.37	0.91	1.37	0.91	0.00	3.95	15.50	1.67	13.98	2.28	8.66	3.04	0.61	0.15	0.00	0.61	0.00	0.00	1.37	0.00	0.00	0.61	0.76	0.00	4.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.86	0.00	0.00
278.txt	1	389	9.55	40.87	40.37	99.00	389.00	11.83	88.69	54.76	18.51	7.97	5.40	0.00	1.80	0.51	0.26	10.54	4.37	8.74	9.51	12.85	10.54	0.51	18.25	9.25	2.57	1.54	3.08	2.06	11.57	11.31	0.26	0.00	0.00	0.00	4.63	0.00	0.00	0.00	0.51	10.54	1.54	1.54	0.77	2.31	1.54	2.83	4.63	3.34	0.00	1.29	3.86	2.57	0.00	0.51	0.26	4.11	1.03	0.77	0.77	1.80	0.00	2.57	13.62	0.77	11.05	2.31	5.14	3.60	1.29	0.00	0.00	0.00	0.51	0.00	3.86	0.00	0.26	2.57	1.03	0.00	4.63	0.00	0.00	0.00	0.00	0.00	0.00	0.26	0.00	4.37	0.00	0.00
287.txt	1	197	33.67	76.14	55.48	99.00	197.00	9.14	92.39	52.79	23.35	13.71	6.60	1.52	5.58	0.00	0.00	9.64	5.58	11.68	8.63	3.55	6.60	1.52	20.30	5.08	3.05	0.00	1.02	0.51	9.14	8.12	0.51	0.51	0.00	0.00	10.15	0.00	0.00	0.00	1.52	11.17	4.57	1.02	2.03	2.03	1.02	2.03	2.54	1.52	0.00	0.00	5.08	4.57	0.00	0.00	0.51	10.15	2.54	0.51	2.54	4.57	0.51	1.52	17.77	2.03	10.66	0.51	6.60	3.55	1.52	3.05	3.05	1.02	0.51	0.00	1.02	0.00	0.00	0.00	1.02	0.00	5.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.58	0.00	0.00
293.txt	1	856	8.24	26.79	56.38	89.92	856.00	11.33	91.71	65.19	21.85	9.35	5.61	0.35	2.45	0.23	0.70	12.38	4.56	12.73	12.73	10.51	9.93	2.22	19.86	4.44	5.26	1.52	3.04	3.15	4.32	4.09	0.23	0.00	0.12	0.00	5.37	0.00	0.12	0.00	0.23	15.89	1.75	1.75	1.64	4.32	1.75	6.43	2.10	1.64	0.35	0.23	1.05	0.23	0.12	0.12	0.47	6.07	0.58	0.58	1.29	3.62	0.00	4.91	13.55	1.05	10.05	0.93	5.37	3.74	0.70	0.70	1.99	1.52	0.12	0.00	1.05	0.12	0.23	0.12	0.58	0.00	7.48	0.00	0.00	0.00	0.00	0.00	0.00	0.70	0.00	6.07	0.00	0.70
285.txt	1	29	49.46	75.49	26.55	85.87	29.00	13.79	75.86	37.93	13.79	6.90	3.45	3.45	0.00	0.00	0.00	6.90	0.00	13.79	10.34	3.45	6.90	0.00	13.79	3.45	3.45	0.00	0.00	3.45	3.45	3.45	0.00	0.00	0.00	0.00	6.90	0.00	3.45	0.00	3.45	6.90	0.00	3.45	0.00	3.45	0.00	0.00	0.00	0.00	0.00	0.00	17.24	0.00	0.00	0.00	17.24	6.90	3.45	0.00	3.45	0.00	0.00	6.90	10.34	0.00	13.79	3.45	6.90	3.45	0.00	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.90	0.00	3.45
291.txt	1	125	4.68	34.44	54.00	99.00	125.00	6.40	91.20	62.40	19.20	8.00	3.20	3.20	1.60	0.00	0.00	11.20	4.00	9.60	20.00	8.00	7.20	3.20	27.20	5.60	4.00	3.20	2.40	2.40	8.00	8.00	0.00	0.00	0.00	0.00	7.20	0.00	0.00	0.00	0.00	18.40	2.40	2.40	0.00	4.80	1.60	9.60	3.20	1.60	1.60	0.00	0.00	0.00	0.00	0.00	0.00	5.60	3.20	1.60	0.80	0.80	0.00	8.00	16.80	0.80	6.40	2.40	2.40	1.60	0.80	0.00	0.00	2.40	0.00	0.00	2.40	0.00	0.00	1.60	0.80	0.00	4.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.80	0.00	0.00
246.txt	1	740	3.34	51.08	79.51	53.73	740.00	12.43	94.86	64.86	24.73	15.68	8.78	0.54	5.14	0.41	0.81	9.05	3.65	10.14	11.22	8.78	13.24	2.03	19.46	3.92	3.51	2.03	0.81	3.11	4.05	2.57	1.08	0.27	0.00	0.14	10.14	0.00	0.41	0.54	0.27	16.49	2.84	3.24	2.30	3.51	2.57	4.73	2.70	1.08	0.68	0.68	2.97	0.95	1.35	0.00	0.14	3.38	1.49	0.54	0.41	0.81	0.14	4.19	14.46	1.89	12.30	1.35	3.38	7.57	0.27	0.27	0.00	0.27	0.00	0.00	1.22	0.00	0.95	0.14	0.14	0.00	4.73	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	4.59	0.00	0.00
252.txt	1	508	37.91	74.85	19.99	98.19	508.00	11.42	89.17	56.10	17.52	10.83	5.12	0.39	2.95	1.57	0.79	6.69	6.50	12.80	8.86	6.89	10.43	0.39	14.57	5.71	2.95	2.17	0.79	4.13	5.51	5.51	0.00	0.00	0.00	0.00	11.02	0.20	1.38	1.38	1.97	9.84	1.77	1.57	0.98	1.57	3.15	2.17	2.76	1.97	0.39	0.39	1.77	0.59	0.20	0.00	0.00	7.87	4.53	0.00	0.98	2.36	0.00	1.18	12.40	1.57	9.45	1.57	4.92	2.95	6.10	6.89	0.00	0.20	0.00	0.00	1.57	0.00	0.39	0.79	0.39	0.00	2.56	0.00	0.00	0.00	0.00	0.00	0.00	0.20	0.00	2.36	0.00	0.00
31.txt	1	288	12.72	33.83	64.72	99.00	288.00	16.32	86.81	55.56	21.53	10.07	7.99	0.35	1.39	0.00	0.35	11.46	3.47	10.42	11.11	11.46	5.21	1.04	17.36	8.33	3.12	2.43	2.43	2.08	8.33	7.64	0.69	0.00	0.00	0.35	5.90	0.00	1.04	0.00	1.04	9.38	2.43	1.04	0.69	0.35	2.43	2.78	4.17	3.12	0.69	0.00	1.39	0.00	0.00	0.00	0.35	4.86	1.74	0.35	1.39	1.74	0.00	5.21	12.15	1.04	10.76	2.43	5.21	3.12	0.00	1.04	2.08	0.35	0.00	0.00	0.69	0.00	0.35	0.35	0.00	0.00	4.86	0.00	0.00	0.00	0.00	0.00	0.00	0.35	0.00	4.51	0.00	0.00
25.txt	1	62	11.80	83.34	70.28	99.00	62.00	11.29	98.39	62.90	25.81	17.74	8.06	3.23	6.45	0.00	0.00	8.06	0.00	14.52	11.29	6.45	6.45	1.61	22.58	12.90	1.61	1.61	3.23	1.61	9.68	8.06	1.61	0.00	1.61	0.00	14.52	0.00	3.23	0.00	3.23	14.52	0.00	1.61	1.61	6.45	0.00	4.84	3.23	1.61	0.00	1.61	0.00	0.00	0.00	0.00	0.00	9.68	3.23	3.23	0.00	3.23	0.00	3.23	22.58	3.23	12.90	3.23	3.23	6.45	0.00	3.23	0.00	0.00	0.00	0.00	1.61	0.00	0.00	1.61	0.00	0.00	6.45	0.00	0.00	0.00	0.00	0.00	0.00	1.61	0.00	4.84	0.00	0.00
19.txt	1	143	50.63	86.85	94.81	92.60	143.00	19.58	88.81	51.05	16.08	8.39	1.40	2.10	3.50	0.00	1.40	6.99	4.20	13.99	6.99	9.79	5.59	0.00	18.18	3.50	2.10	1.40	0.70	2.80	4.20	4.20	0.00	0.00	0.00	0.00	10.49	0.00	0.00	0.00	0.70	11.89	4.20	0.70	1.40	3.50	0.70	3.50	2.10	1.40	0.70	0.00	0.00	0.00	0.00	0.00	0.00	6.29	2.10	2.10	1.40	1.40	0.00	3.50	12.59	0.70	23.08	4.20	13.99	4.90	2.10	2.10	0.00	0.70	0.00	0.00	2.80	0.00	0.00	2.10	0.00	0.00	3.50	0.00	0.00	0.00	0.00	0.00	0.00	0.70	0.00	2.80	0.00	0.00
